date,open,high,low,close,volume
2016-01-04 15:15:00,7784.25,7795.05,7781.5,7789.15,0
2016-01-05 09:15:00,7828.4,7831.1,7783.25,7808.6,0
2016-01-05 10:15:00,7808.3,7817.35,7768.8,7774.25,0
2016-01-05 11:15:00,7774.2,7794.5,7763.3,7792.8,0
2016-01-05 12:15:00,7792.7,7810.75,7784.75,7806.7,0
2016-01-05 13:15:00,7806.95,7810.1,7787.65,7802.7,0
2016-01-05 14:15:00,7802.8,7804.9,7778.55,7785.8,0
2016-01-05 15:15:00,7785.15,7786.8,7776.85,7779.0,0
2016-01-06 09:15:00,7788.05,7788.05,7759.4,7770.6,0
2016-01-06 10:15:00,7770.5,7793.3,7770.25,7789.95,0
2016-01-06 11:15:00,7789.85,7797.15,7778.55,7789.1,0
2016-01-06 12:15:00,7789.3,7791.9,7775.85,7791.55,0
2016-01-06 13:15:00,7790.9,7800.95,7723.65,7723.65,0
2016-01-06 14:15:00,7723.35,7757.7,7721.2,7738.7,0
2016-01-06 15:15:00,7738.5,7743.15,7731.8,7733.4,0
2016-01-07 09:15:00,7673.35,7673.35,7623.55,7628.8,0
2016-01-07 10:15:00,7629.0,7637.85,7612.4,7621.7,0
2016-01-07 11:15:00,7621.9,7623.75,7581.05,7588.6,0
2016-01-07 12:15:00,7588.75,7607.6,7587.6,7591.4,0
2016-01-07 13:15:00,7591.5,7603.35,7583.4,7591.35,0
2016-01-07 14:15:00,7591.25,7606.0,7566.05,7571.25,0
2016-01-07 15:15:00,7570.95,7571.5,7557.25,7569.65,0
2016-01-08 09:15:00,7611.65,7633.25,7585.75,7596.85,0
2016-01-08 10:15:00,7596.45,7604.95,7581.15,7585.4,0
2016-01-08 11:15:00,7586.1,7601.9,7583.9,7589.15,0
2016-01-08 12:15:00,7589.3,7620.05,7587.0,7618.55,0
2016-01-08 13:15:00,7618.25,7626.95,7600.6,7626.85,0
2016-01-08 14:15:00,7626.8,7630.2,7593.7,7599.0,0
2016-01-08 15:15:00,7599.1,7607.95,7597.6,7607.15,0
2016-01-11 09:15:00,7527.45,7530.1,7494.55,7526.85,0
2016-01-11 10:15:00,7526.8,7555.9,7519.25,7543.45,0
2016-01-11 11:15:00,7543.05,7566.3,7534.65,7536.65,0
2016-01-11 12:15:00,7536.85,7542.8,7528.45,7540.85,0
2016-01-11 13:15:00,7540.7,7596.3,7539.9,7583.65,0
2016-01-11 14:15:00,7583.75,7604.75,7557.75,7558.45,0
2016-01-11 15:15:00,7558.45,7572.1,7554.25,7572.1,0
2016-01-12 09:15:00,7587.2,7587.2,7550.05,7556.35,0
2016-01-12 10:15:00,7555.85,7559.3,7509.0,7529.6,0
2016-01-12 11:15:00,7530.15,7537.9,7502.05,7503.0,0
2016-01-12 12:15:00,7503.05,7521.5,7488.05,7494.05,0
2016-01-12 13:15:00,7494.3,7517.9,7488.0,7505.55,0
2016-01-12 14:15:00,7505.35,7517.65,7495.5,7506.05,0
2016-01-12 15:15:00,7506.1,7514.5,7503.6,7510.65,0
2016-01-13 09:15:00,7562.8,7585.7,7551.4,7576.3,0
2016-01-13 10:15:00,7575.95,7583.5,7460.8,7481.65,0
2016-01-13 11:15:00,7481.85,7506.65,7453.55,7474.85,0
2016-01-13 12:15:00,7474.75,7482.15,7426.1,7449.35,0
2016-01-13 13:15:00,7449.6,7539.4,7441.95,7536.05,0
2016-01-13 14:15:00,7537.15,7590.85,7524.4,7570.1,0
2016-01-13 15:15:00,7569.55,7570.25,7549.1,7556.65,0
2016-01-14 09:15:00,7470.95,7493.6,7444.15,7484.3,0
2016-01-14 10:15:00,7483.7,7518.35,7476.0,7513.0,0
2016-01-14 11:15:00,7513.05,7545.2,7512.0,7537.0,0
2016-01-14 12:15:00,7537.25,7583.55,7537.2,7579.3,0
2016-01-14 13:15:00,7579.3,7604.45,7542.8,7554.15,0
2016-01-14 14:15:00,7554.75,7554.75,7514.5,7539.75,0
2016-01-14 15:15:00,7539.95,7544.15,7531.1,7541.0,0
2016-01-15 09:15:00,7561.65,7565.85,7517.9,7533.0,0
2016-01-15 10:15:00,7533.7,7537.65,7502.9,7517.9,0
2016-01-15 11:15:00,7517.9,7536.85,7509.15,7510.25,0
2016-01-15 12:15:00,7510.25,7532.55,7505.05,7531.95,0
2016-01-15 13:15:00,7531.85,7543.6,7504.95,7522.25,0
2016-01-15 14:15:00,7522.7,7530.6,7427.45,7443.35,0
2016-01-15 15:15:00,7443.3,7445.1,7430.65,7433.95,0
2016-01-18 09:15:00,7425.3,7463.35,7383.5,7408.4,0
2016-01-18 10:15:00,7408.6,7438.5,7398.55,7430.65,0
2016-01-18 11:15:00,7431.15,7437.9,7393.65,7404.6,0
2016-01-18 12:15:00,7404.5,7420.65,7397.45,7402.6,0
2016-01-18 13:15:00,7402.6,7432.5,7379.65,7416.7,0
2016-01-18 14:15:00,7416.85,7418.2,7336.4,7339.55,0
2016-01-18 15:15:00,7340.05,7355.6,7340.05,7351.15,0
2016-01-19 09:15:00,7381.8,7406.6,7364.4,7397.4,0
2016-01-19 10:15:00,7397.45,7418.2,7378.05,7405.35,0
2016-01-19 11:15:00,7405.55,7424.2,7395.85,7417.0,0
2016-01-19 12:15:00,7417.0,7456.15,7414.45,7446.25,0
2016-01-19 13:15:00,7446.25,7462.5,7425.75,7441.3,0
2016-01-19 14:15:00,7441.4,7442.95,7407.2,7432.55,0
2016-01-19 15:15:00,7432.3,7440.45,7430.95,7440.05,0
2016-01-20 09:15:00,7350.1,7419.95,7291.7,7314.65,0
2016-01-20 10:15:00,7314.95,7323.7,7304.3,7311.85,0
2016-01-20 11:15:00,7311.8,7323.3,7287.2,7304.4,0
2016-01-20 12:15:00,7304.7,7306.4,7290.85,7296.35,0
2016-01-20 13:15:00,7296.35,7303.55,7257.45,7271.95,0
2016-01-20 14:15:00,7271.6,7315.0,7241.6,7313.25,0
2016-01-20 15:15:00,7313.95,7318.55,7304.05,7317.0,0
2016-01-21 09:15:00,7376.65,7398.15,7328.8,7333.05,0
2016-01-21 10:15:00,7333.0,7340.0,7297.95,7309.95,0
2016-01-21 11:15:00,7309.8,7324.65,7265.7,7271.95,0
2016-01-21 12:15:00,7271.9,7284.75,7252.0,7252.95,0
2016-01-21 13:15:00,7253.5,7329.1,7250.25,7308.75,0
2016-01-21 14:15:00,7308.65,7309.2,7267.4,7267.4,0
2016-01-21 15:15:00,7267.45,7282.95,7265.9,7280.05,0
2016-01-22 09:15:00,7355.7,7378.2,7328.15,7373.35,0
2016-01-22 10:15:00,7373.15,7410.0,7369.6,7400.8,0
2016-01-22 11:15:00,7400.8,7414.4,7392.7,7411.2,0
2016-01-22 12:15:00,7411.85,7421.4,7405.65,7413.75,0
2016-01-22 13:15:00,7413.7,7428.0,7398.35,7406.35,0
2016-01-22 14:15:00,7408.15,7432.7,7405.85,7423.5,0
2016-01-22 15:15:00,7423.65,7428.3,7418.0,7422.9,0
2016-01-25 09:15:00,7468.75,7487.1,7449.6,7475.5,0
2016-01-25 10:15:00,7475.45,7479.75,7455.55,7459.55,0
2016-01-25 11:15:00,7459.6,7465.05,7449.1,7463.9,0
2016-01-25 12:15:00,7464.25,7466.15,7450.85,7452.5,0
2016-01-25 13:15:00,7452.8,7461.4,7421.6,7434.95,0
2016-01-25 14:15:00,7434.95,7451.3,7426.75,7435.7,0
2016-01-25 15:15:00,7435.9,7441.6,7432.45,7436.4,0
2016-01-27 09:15:00,7474.4,7475.85,7420.05,7440.55,0
2016-01-27 10:15:00,7440.7,7445.45,7429.8,7440.6,0
2016-01-27 11:15:00,7440.2,7466.35,7433.1,7463.85,0
2016-01-27 12:15:00,7463.55,7476.65,7457.75,7463.5,0
2016-01-27 13:15:00,7463.6,7464.0,7422.55,7450.1,0
2016-01-27 14:15:00,7450.25,7454.75,7434.3,7437.95,0
2016-01-27 15:15:00,7438.05,7441.35,7428.7,7431.35,0
2016-01-28 09:15:00,7426.5,7446.6,7412.9,7431.0,0
2016-01-28 10:15:00,7430.8,7447.35,7428.25,7441.65,0
2016-01-28 11:15:00,7441.65,7442.1,7427.95,7428.05,0
2016-01-28 12:15:00,7428.05,7440.55,7423.65,7436.4,0
2016-01-28 13:15:00,7436.15,7463.4,7434.1,7461.45,0
2016-01-28 14:15:00,7461.35,7468.8,7420.35,7422.3,0
2016-01-28 15:15:00,7421.95,7427.8,7417.15,7426.6,0
2016-01-29 09:15:00,7413.35,7479.35,7409.3,7455.45,0
2016-01-29 10:15:00,7455.2,7487.85,7445.85,7486.95,0
2016-01-29 11:15:00,7486.5,7513.8,7481.3,7511.5,0
2016-01-29 12:15:00,7511.45,7523.1,7506.0,7519.65,0
2016-01-29 13:15:00,7519.85,7538.9,7510.7,7533.4,0
2016-01-29 14:15:00,7533.75,7569.1,7524.9,7568.15,0
2016-01-29 15:15:00,7568.0,7575.3,7551.4,7559.4,0
2016-02-01 09:15:00,7589.5,7591.7,7557.0,7581.25,0
2016-02-01 10:15:00,7581.25,7600.3,7579.75,7581.9,0
2016-02-01 11:15:00,7582.1,7592.35,7570.2,7579.0,0
2016-02-01 12:15:00,7579.55,7584.35,7556.35,7573.15,0
2016-02-01 13:15:00,7572.9,7579.75,7549.3,7568.15,0
2016-02-01 14:15:00,7568.05,7570.65,7541.6,7557.75,0
2016-02-01 15:15:00,7557.8,7559.95,7547.4,7549.45,0
2016-02-02 09:15:00,7566.65,7568.25,7552.85,7556.35,0
2016-02-02 10:15:00,7556.6,7564.5,7520.8,7521.1,0
2016-02-02 11:15:00,7521.05,7576.1,7508.95,7563.0,0
2016-02-02 12:15:00,7562.95,7573.85,7538.45,7547.55,0
2016-02-02 13:15:00,7547.6,7552.15,7496.3,7509.6,0
2016-02-02 14:15:00,7509.75,7528.45,7446.95,7454.25,0
2016-02-02 15:15:00,7454.3,7454.7,7428.2,7440.7,0
2016-02-03 09:15:00,7392.45,7406.05,7370.3,7391.45,0
2016-02-03 10:15:00,7391.4,7392.35,7362.7,7378.5,0
2016-02-03 11:15:00,7378.65,7391.95,7372.3,7380.95,0
2016-02-03 12:15:00,7382.0,7401.95,7376.45,7393.65,0
2016-02-03 13:15:00,7393.6,7419.35,7382.05,7394.0,0
2016-02-03 14:15:00,7394.25,7416.95,7351.2,7356.1,0
2016-02-03 15:15:00,7356.3,7382.95,7350.8,7373.3,0
2016-02-04 09:15:00,7411.45,7431.6,7400.55,7400.9,0
2016-02-04 10:15:00,7400.6,7415.3,7382.6,7408.05,0
2016-02-04 11:15:00,7408.05,7430.1,7406.75,7422.35,0
2016-02-04 12:15:00,7422.55,7456.9,7419.05,7444.25,0
2016-02-04 13:15:00,7444.1,7444.5,7397.05,7420.05,0
2016-02-04 14:15:00,7420.0,7426.2,7366.75,7407.85,0
2016-02-04 15:15:00,7407.8,7416.65,7403.5,7412.8,0
2016-02-05 09:15:00,7418.25,7443.85,7406.85,7429.8,0
2016-02-05 10:15:00,7429.95,7484.65,7428.9,7463.4,0
2016-02-05 11:15:00,7463.3,7480.45,7455.45,7473.35,0
2016-02-05 12:15:00,7473.05,7475.6,7447.3,7452.05,0
2016-02-05 13:15:00,7451.9,7474.05,7447.45,7461.5,0
2016-02-05 14:15:00,7462.7,7487.45,7450.05,7482.65,0
2016-02-05 15:15:00,7482.4,7501.75,7482.4,7500.1,0
2016-02-08 09:15:00,7489.7,7496.5,7464.0,7487.95,0
2016-02-08 10:15:00,7487.7,7510.95,7479.2,7501.85,0
2016-02-08 11:15:00,7501.6,7504.95,7486.9,7495.1,0
2016-02-08 12:15:00,7495.3,7505.0,7487.7,7495.65,0
2016-02-08 13:15:00,7495.6,7512.3,7480.0,7490.45,0
2016-02-08 14:15:00,7490.55,7494.45,7379.0,7379.1,0
2016-02-08 15:15:00,7379.7,7391.25,7363.5,7365.05,0
2016-02-09 09:15:00,7299.85,7319.6,7281.5,7311.15,0
2016-02-09 10:15:00,7311.0,7315.25,7294.45,7304.2,0
2016-02-09 11:15:00,7303.75,7304.05,7275.55,7284.8,0
2016-02-09 12:15:00,7284.95,7301.35,7277.95,7299.95,0
2016-02-09 13:15:00,7299.7,7323.1,7285.5,7296.5,0
2016-02-09 14:15:00,7296.6,7321.5,7290.25,7292.6,0
2016-02-09 15:15:00,7292.35,7303.25,7290.65,7301.0,0
2016-02-10 09:15:00,7260.45,7270.45,7221.7,7240.45,0
2016-02-10 10:15:00,7240.55,7242.7,7213.55,7218.3,0
2016-02-10 11:15:00,7217.95,7245.65,7213.95,7226.35,0
2016-02-10 12:15:00,7226.65,7246.4,7224.05,7229.35,0
2016-02-10 13:15:00,7229.35,7233.7,7177.8,7207.85,0
2016-02-10 14:15:00,7207.35,7256.8,7198.25,7206.45,0
2016-02-10 15:15:00,7206.55,7226.3,7204.25,7220.25,0
2016-02-11 09:15:00,7208.0,7208.0,7142.8,7152.65,0
2016-02-11 10:15:00,7152.7,7166.85,7144.4,7146.15,0
2016-02-11 11:15:00,7146.3,7153.3,7126.6,7133.8,0
2016-02-11 12:15:00,7133.75,7144.2,7109.35,7116.95,0
2016-02-11 13:15:00,7117.25,7123.3,7046.1,7064.8,0
2016-02-11 14:15:00,7064.45,7065.75,6963.25,6995.0,0
2016-02-11 15:15:00,6994.65,6997.25,6960.2,6975.7,0
2016-02-12 09:15:00,7023.65,7025.4,6943.6,6954.15,0
2016-02-12 10:15:00,6954.0,6986.15,6920.4,6954.45,0
2016-02-12 11:15:00,6954.15,6955.6,6908.45,6912.3,0
2016-02-12 12:15:00,6912.8,6965.55,6869.6,6939.9,0
2016-02-12 13:15:00,6940.35,7002.35,6929.0,6970.5,0
2016-02-12 14:15:00,6970.8,7034.2,6966.15,6982.15,0
2016-02-12 15:15:00,6982.15,6987.6,6966.1,6970.55,0
2016-02-15 09:15:00,7057.35,7132.8,7057.35,7126.75,0
2016-02-15 10:15:00,7127.15,7154.65,7125.9,7149.5,0
2016-02-15 11:15:00,7149.65,7160.9,7138.95,7153.55,0
2016-02-15 12:15:00,7153.65,7167.4,7146.85,7162.15,0
2016-02-15 13:15:00,7162.5,7182.4,7159.35,7171.75,0
2016-02-15 14:15:00,7171.45,7178.15,7150.2,7162.75,0
2016-02-15 15:15:00,7163.05,7167.25,7152.7,7158.2,0
2016-02-16 09:15:00,7198.55,7198.55,7123.75,7129.7,0
2016-02-16 10:15:00,7129.5,7167.6,7128.05,7147.9,0
2016-02-16 11:15:00,7148.35,7149.0,7111.1,7119.85,0
2016-02-16 12:15:00,7120.05,7123.8,7100.75,7112.2,0
2016-02-16 13:15:00,7111.8,7140.5,7079.7,7085.6,0
2016-02-16 14:15:00,7086.05,7099.95,7042.8,7048.6,0
2016-02-16 15:15:00,7049.25,7049.7,7037.95,7044.6,0
2016-02-17 09:15:00,7058.15,7058.15,6961.15,6971.95,0
2016-02-17 10:15:00,6971.95,7034.7,6971.8,7034.7,0
2016-02-17 11:15:00,7034.5,7057.55,7018.15,7034.9,0
2016-02-17 12:15:00,7035.2,7035.2,6996.4,7005.4,0
2016-02-17 13:15:00,7005.35,7056.95,6993.95,7044.65,0
2016-02-17 14:15:00,7044.35,7113.75,7041.6,7110.6,0
2016-02-17 15:15:00,7110.55,7123.35,7105.9,7120.7,0
2016-02-18 09:15:00,7177.4,7211.7,7177.2,7188.5,0
2016-02-18 10:15:00,7188.45,7215.0,7179.8,7197.45,0
2016-02-18 11:15:00,7197.2,7198.05,7155.9,7168.3,0
2016-02-18 12:15:00,7168.2,7174.35,7145.2,7163.05,0
2016-02-18 13:15:00,7162.9,7173.95,7138.05,7146.9,0
2016-02-18 14:15:00,7146.45,7206.3,7128.0,7202.7,0
2016-02-18 15:15:00,7202.45,7203.2,7177.8,7178.5,0
2016-02-19 09:15:00,7170.55,7196.5,7146.05,7174.75,0
2016-02-19 10:15:00,7174.75,7202.15,7164.7,7189.25,0
2016-02-19 11:15:00,7188.9,7198.75,7180.9,7188.1,0
2016-02-19 12:15:00,7187.95,7189.75,7164.05,7173.55,0
2016-02-19 13:15:00,7173.3,7195.9,7155.15,7195.7,0
2016-02-19 14:15:00,7196.75,7226.75,7191.1,7213.55,0
2016-02-19 15:15:00,7213.7,7213.85,7198.8,7202.0,0
2016-02-22 09:15:00,7213.6,7243.05,7201.35,7229.6,0
2016-02-22 10:15:00,7229.6,7239.8,7219.45,7224.95,0
2016-02-22 11:15:00,7225.15,7231.65,7213.25,7223.15,0
2016-02-22 12:15:00,7223.05,7231.6,7220.7,7228.35,0
2016-02-22 13:15:00,7228.4,7252.2,7227.9,7243.5,0
2016-02-22 14:15:00,7243.65,7247.8,7223.0,7231.15,0
2016-02-22 15:15:00,7230.85,7238.1,7227.9,7232.9,0
2016-02-23 09:15:00,7240.3,7240.3,7171.95,7174.25,0
2016-02-23 10:15:00,7174.35,7177.85,7159.0,7174.6,0
2016-02-23 11:15:00,7174.3,7178.9,7153.3,7153.65,0
2016-02-23 12:15:00,7153.75,7155.5,7113.15,7118.1,0
2016-02-23 13:15:00,7118.15,7136.65,7103.95,7120.85,0
2016-02-23 14:15:00,7123.25,7144.9,7111.4,7113.3,0
2016-02-23 15:15:00,7113.5,7114.3,7094.55,7094.55,0
2016-02-24 09:15:00,7075.0,7079.85,7053.35,7075.4,0
2016-02-24 10:15:00,7075.2,7075.2,7042.05,7045.65,0
2016-02-24 11:15:00,7045.8,7062.15,7031.35,7047.95,0
2016-02-24 12:15:00,7048.25,7090.7,7046.05,7078.45,0
2016-02-24 13:15:00,7078.9,7086.35,7048.7,7066.85,0
2016-02-24 14:15:00,7066.7,7077.1,7009.95,7016.15,0
2016-02-24 15:15:00,7016.35,7026.05,7015.9,7020.45,0
2016-02-25 09:15:00,7029.85,7032.9,6998.05,7019.25,0
2016-02-25 10:15:00,7019.3,7027.05,7012.8,7017.8,0
2016-02-25 11:15:00,7017.7,7028.4,6979.8,6980.45,0
2016-02-25 12:15:00,6980.4,7007.4,6972.35,6982.05,0
2016-02-25 13:15:00,6981.8,7003.0,6970.65,6999.35,0
2016-02-25 14:15:00,6999.15,7008.45,6961.45,6966.45,0
2016-02-25 15:15:00,6966.15,6985.0,6965.05,6983.4,0
2016-02-26 09:15:00,7039.3,7052.3,6991.8,6996.55,0
2016-02-26 10:15:00,6996.75,7017.7,6991.75,7007.0,0
2016-02-26 11:15:00,7007.25,7014.6,6985.25,6993.45,0
2016-02-26 12:15:00,6993.85,7034.45,6991.65,7022.65,0
2016-02-26 13:15:00,7022.5,7047.6,7014.35,7033.0,0
2016-02-26 14:15:00,7031.75,7050.6,7019.45,7026.9,0
2016-02-26 15:15:00,7026.7,7038.55,7024.95,7035.95,0
2016-02-29 09:15:00,7050.45,7052.1,6999.55,7015.25,0
2016-02-29 10:15:00,7014.95,7068.05,7006.35,7029.5,0
2016-02-29 11:15:00,7030.1,7045.6,6962.3,6976.6,0
2016-02-29 12:15:00,6976.0,7051.2,6826.35,7041.1,0
2016-02-29 13:15:00,7042.8,7094.0,7008.5,7051.5,0
2016-02-29 14:15:00,7050.95,7060.25,6969.55,6974.3,0
2016-02-29 15:15:00,6974.2,6999.55,6974.0,6998.55,0
2016-03-01 09:15:00,7038.25,7151.4,7038.25,7137.95,0
2016-03-01 10:15:00,7138.35,7149.55,7128.45,7145.1,0
2016-03-01 11:15:00,7145.55,7168.4,7134.1,7165.45,0
2016-03-01 12:15:00,7165.4,7186.55,7155.3,7173.0,0
2016-03-01 13:15:00,7172.75,7211.45,7167.35,7208.6,0
2016-03-01 14:15:00,7208.7,7223.7,7193.75,7222.5,0
2016-03-01 15:15:00,7222.65,7235.5,7221.9,7228.55,0
2016-03-02 09:15:00,7321.7,7360.45,7308.4,7357.45,0
2016-03-02 10:15:00,7357.55,7372.25,7340.7,7352.0,0
2016-03-02 11:15:00,7352.85,7364.8,7351.3,7363.4,0
2016-03-02 12:15:00,7364.6,7377.55,7353.15,7373.65,0
2016-03-02 13:15:00,7373.55,7377.4,7343.65,7366.9,0
2016-03-02 14:15:00,7367.3,7379.95,7352.9,7369.15,0
2016-03-02 15:15:00,7370.0,7378.9,7368.25,7376.25,0
2016-03-03 09:15:00,7422.2,7445.55,7406.25,7428.55,0
2016-03-03 10:15:00,7428.2,7445.1,7420.05,7440.55,0
2016-03-03 11:15:00,7440.5,7447.2,7420.3,7436.8,0
2016-03-03 12:15:00,7437.35,7466.8,7433.65,7461.75,0
2016-03-03 13:15:00,7461.35,7472.35,7443.9,7458.85,0
2016-03-03 14:15:00,7458.75,7481.25,7453.5,7479.0,0
2016-03-03 15:15:00,7479.7,7483.65,7470.05,7473.05,0
2016-03-04 09:15:00,7502.35,7502.55,7444.85,7465.0,0
2016-03-04 10:15:00,7464.8,7481.2,7461.6,7473.85,0
2016-03-04 11:15:00,7473.65,7488.8,7471.3,7479.15,0
2016-03-04 12:15:00,7479.3,7484.75,7464.6,7472.7,0
2016-03-04 13:15:00,7473.0,7491.55,7453.75,7491.55,0
2016-03-04 14:15:00,7491.35,7502.4,7454.25,7484.15,0
2016-03-04 15:15:00,7483.85,7504.7,7478.35,7501.85,0
2016-03-08 09:15:00,7486.4,7527.0,7484.85,7511.4,0
2016-03-08 10:15:00,7511.2,7519.15,7498.15,7507.9,0
2016-03-08 11:15:00,7508.0,7511.5,7486.3,7494.8,0
2016-03-08 12:15:00,7494.8,7502.9,7475.95,7483.05,0
2016-03-08 13:15:00,7483.3,7484.1,7443.4,7455.95,0
2016-03-08 14:15:00,7455.95,7489.9,7442.4,7480.55,0
2016-03-08 15:15:00,7480.0,7494.5,7476.6,7482.0,0
2016-03-09 09:15:00,7436.1,7456.9,7424.65,7452.45,0
2016-03-09 10:15:00,7452.15,7461.45,7433.15,7435.55,0
2016-03-09 11:15:00,7435.8,7461.65,7430.85,7459.6,0
2016-03-09 12:15:00,7459.75,7487.85,7459.45,7478.35,0
2016-03-09 13:15:00,7478.2,7513.55,7464.3,7502.4,0
2016-03-09 14:15:00,7501.7,7538.85,7493.3,7535.05,0
2016-03-09 15:15:00,7535.15,7538.0,7530.65,7532.5,0
2016-03-10 09:15:00,7547.05,7547.05,7478.5,7492.45,0
2016-03-10 10:15:00,7492.75,7501.25,7460.05,7469.25,0
2016-03-10 11:15:00,7469.6,7485.35,7462.65,7465.95,0
2016-03-10 12:15:00,7465.8,7468.15,7447.45,7467.55,0
2016-03-10 13:15:00,7467.5,7506.2,7466.15,7495.45,0
2016-03-10 14:15:00,7495.05,7501.9,7476.9,7482.15,0
2016-03-10 15:15:00,7482.2,7489.2,7479.35,7481.8,0
2016-03-11 09:15:00,7488.15,7543.75,7475.9,7534.75,0
2016-03-11 10:15:00,7534.65,7542.3,7518.5,7520.6,0
2016-03-11 11:15:00,7521.0,7528.9,7461.0,7489.65,0
2016-03-11 12:15:00,7489.6,7523.9,7484.45,7512.15,0
2016-03-11 13:15:00,7512.1,7524.8,7482.75,7494.4,0
2016-03-11 14:15:00,7494.0,7518.1,7488.35,7504.0,0
2016-03-11 15:15:00,7504.4,7516.95,7501.05,7514.35,0
2016-03-14 09:15:00,7542.6,7583.15,7542.6,7561.6,0
2016-03-14 10:15:00,7561.75,7566.75,7550.65,7553.65,0
2016-03-14 11:15:00,7553.7,7556.5,7533.45,7535.1,0
2016-03-14 12:15:00,7534.75,7543.05,7524.45,7534.5,0
2016-03-14 13:15:00,7534.4,7549.5,7524.7,7538.05,0
2016-03-14 14:15:00,7538.1,7547.15,7515.1,7541.15,0
2016-03-14 15:15:00,7541.2,7543.6,7529.6,7529.6,0
2016-03-15 09:15:00,7535.85,7538.75,7495.4,7495.5,0
2016-03-15 10:15:00,7495.1,7503.5,7483.4,7499.45,0
2016-03-15 11:15:00,7499.4,7503.0,7487.7,7489.45,0
2016-03-15 12:15:00,7489.6,7489.7,7473.8,7475.65,0
2016-03-15 13:15:00,7475.5,7480.35,7453.85,7460.35,0
2016-03-15 14:15:00,7459.7,7476.65,7452.85,7458.85,0
2016-03-15 15:15:00,7459.15,7466.4,7456.85,7463.1,0
2016-03-16 09:15:00,7459.75,7470.25,7431.6,7438.2,0
2016-03-16 10:15:00,7438.85,7445.2,7422.4,7435.65,0
2016-03-16 11:15:00,7435.9,7437.45,7409.1,7411.55,0
2016-03-16 12:15:00,7411.65,7421.4,7405.25,7421.35,0
2016-03-16 13:15:00,7421.5,7456.25,7417.0,7441.35,0
2016-03-16 14:15:00,7441.6,7499.7,7441.2,7495.65,0
2016-03-16 15:15:00,7495.55,7507.5,7493.7,7502.2,0
2016-03-17 09:15:00,7557.4,7585.1,7557.25,7569.5,0
2016-03-17 10:15:00,7569.5,7569.7,7542.0,7555.3,0
2016-03-17 11:15:00,7555.35,7570.85,7550.6,7554.45,0
2016-03-17 12:15:00,7554.2,7565.35,7552.65,7559.2,0
2016-03-17 13:15:00,7559.65,7575.35,7553.4,7553.4,0
2016-03-17 14:15:00,7554.6,7558.35,7513.3,7518.8,0
2016-03-17 15:15:00,7518.15,7518.55,7479.55,7489.6,0
2016-03-18 09:15:00,7534.65,7559.35,7517.95,7555.85,0
2016-03-18 10:15:00,7555.5,7566.75,7549.8,7553.95,0
2016-03-18 11:15:00,7554.2,7554.3,7530.15,7537.75,0
2016-03-18 12:15:00,7537.5,7565.3,7537.15,7553.05,0
2016-03-18 13:15:00,7553.05,7555.75,7526.35,7549.7,0
2016-03-18 14:15:00,7549.9,7613.35,7542.45,7607.0,0
2016-03-18 15:15:00,7607.15,7607.35,7595.45,7600.6,0
2016-03-21 09:15:00,7619.2,7653.4,7619.2,7649.9,0
2016-03-21 10:15:00,7649.6,7662.15,7644.05,7652.95,0
2016-03-21 11:15:00,7652.45,7656.15,7643.2,7653.45,0
2016-03-21 12:15:00,7653.5,7654.15,7638.2,7646.2,0
2016-03-21 13:15:00,7646.3,7666.85,7627.8,7663.8,0
2016-03-21 14:15:00,7663.5,7713.4,7660.0,7711.55,0
2016-03-21 15:15:00,7711.65,7713.1,7701.65,7703.55,0
2016-03-22 09:15:00,7699.95,7710.75,7669.2,7672.65,0
2016-03-22 10:15:00,7672.45,7709.35,7672.45,7691.65,0
2016-03-22 11:15:00,7691.8,7702.15,7687.45,7690.55,0
2016-03-22 12:15:00,7690.3,7693.75,7668.2,7669.35,0
2016-03-22 13:15:00,7668.4,7674.5,7644.05,7665.05,0
2016-03-22 14:15:00,7666.0,7720.75,7662.35,7718.05,0
2016-03-22 15:15:00,7717.95,7727.5,7711.25,7713.3,0
2016-03-23 09:15:00,7712.4,7712.4,7686.2,7700.0,0
2016-03-23 10:15:00,7699.75,7711.25,7675.6,7678.8,0
2016-03-23 11:15:00,7678.7,7693.2,7670.9,7683.25,0
2016-03-23 12:15:00,7683.4,7689.4,7670.6,7683.6,0
2016-03-23 13:15:00,7683.7,7707.9,7678.55,7696.1,0
2016-03-23 14:15:00,7696.05,7722.95,7683.8,7722.3,0
2016-03-23 15:15:00,7722.4,7726.5,7704.85,7705.2,0
2016-03-28 09:15:00,7741.0,7742.7,7691.0,7695.1,0
2016-03-28 10:15:00,7695.2,7704.05,7680.15,7684.6,0
2016-03-28 11:15:00,7684.4,7694.35,7676.95,7684.7,0
2016-03-28 12:15:00,7684.6,7688.65,7668.55,7669.0,0
2016-03-28 13:15:00,7668.7,7679.1,7640.2,7645.1,0
2016-03-28 14:15:00,7644.8,7646.85,7588.2,7614.15,0
2016-03-28 15:15:00,7613.95,7637.1,7610.05,7630.45,0
2016-03-29 09:15:00,7606.55,7645.75,7602.5,7614.35,0
2016-03-29 10:15:00,7614.3,7625.35,7583.05,7587.75,0
2016-03-29 11:15:00,7587.3,7619.95,7586.45,7603.9,0
2016-03-29 12:15:00,7603.75,7632.75,7603.35,7610.7,0
2016-03-29 13:15:00,7611.05,7631.5,7595.9,7631.1,0
2016-03-29 14:15:00,7631.05,7652.25,7594.2,7596.9,0
