"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"317","2025-07-24"," 9:44:00 AM","2025-07-24"," 3:27:00 PM","","","","","","","NA","4440.74"
"317.1","2025-07-24"," 9:44:00 AM","2025-07-24"," 3:27:00 PM","CE","25200","Sell","65","28.19","0.05","","1828.83"
"317.2","2025-07-24"," 9:44:00 AM","2025-07-24"," 3:27:00 PM","CE","25300","Sell","65","86.86","46.67","","2611.91"
"318","2025-07-31"," 9:44:00 AM","2025-07-31"," 11:03:00 AM","","","","","","","NA","-2159.53"
"318.1","2025-07-31"," 9:44:00 AM","2025-07-31"," 10:51:00 AM","CE","24700","Sell","65","50.97","63.78","","-832.48"
"318.2","2025-07-31"," 9:44:00 AM","2025-07-31"," 11:03:00 AM","CE","24850","Sell","65","105.95","126.36","","-1327.05"
"319","2025-08-07"," 9:44:00 AM","2025-08-07"," 3:03:00 PM","","","","","","","NA","-1898.32"
"319.1","2025-08-07"," 9:44:00 AM","2025-08-07"," 3:01:00 PM","CE","24500","Sell","65","47.58","59.53","","-776.98"
"319.2","2025-08-07"," 9:44:00 AM","2025-08-07"," 3:03:00 PM","CE","24650","Sell","65","92.75","110.00","","-1121.34"
"320","2025-08-14"," 9:44:00 AM","2025-08-14"," 3:27:00 PM","","","","","","","NA","502.29"
"320.1","2025-08-14"," 9:44:00 AM","2025-08-14"," 9:48:00 AM","CE","24700","Sell","65","30.58","38.27","","-499.49"
"320.2","2025-08-14"," 9:44:00 AM","2025-08-14"," 3:27:00 PM","CE","24800","Sell","65","95.70","80.29","","1001.78"
"321","2025-08-21"," 9:44:00 AM","2025-08-21"," 9:59:00 AM","","","","","","","NA","-1692.49"
"321.1","2025-08-21"," 9:44:00 AM","2025-08-21"," 9:49:00 AM","CE","25050","Sell","65","39.88","49.92","","-652.92"
"321.2","2025-08-21"," 9:44:00 AM","2025-08-21"," 9:59:00 AM","CE","25200","Sell","65","85.36","101.35","","-1039.57"
"322","2025-08-28"," 9:44:00 AM","2025-08-28"," 10:49:00 AM","","","","","","","NA","-1968.57"
"322.1","2025-08-28"," 9:44:00 AM","2025-08-28"," 9:53:00 AM","CE","24600","Sell","65","36.03","45.07","","-587.64"
"322.2","2025-08-28"," 9:44:00 AM","2025-08-28"," 10:49:00 AM","CE","24700","Sell","65","84.56","105.80","","-1380.94"
"323","2025-09-02"," 9:44:00 AM","2025-09-02"," 9:58:00 AM","","","","","","","NA","-1770.48"
"323.1","2025-09-02"," 9:44:00 AM","2025-09-02"," 9:47:00 AM","CE","24700","Sell","65","30.93","38.72","","-506.01"
"323.2","2025-09-02"," 9:44:00 AM","2025-09-02"," 9:58:00 AM","CE","24800","Sell","65","93.55","113.01","","-1264.46"
"324","2025-09-09"," 9:44:00 AM","2025-09-09"," 3:27:00 PM","","","","","","","NA","1997.76"
"324.1","2025-09-09"," 9:44:00 AM","2025-09-09"," 3:27:00 PM","CE","24850","Sell","65","45.63","18.81","","1743.16"
"324.2","2025-09-09"," 9:44:00 AM","2025-09-09"," 3:27:00 PM","CE","25000","Sell","65","84.96","81.04","","254.60"
"325","2025-09-16"," 9:44:00 AM","2025-09-16"," 10:01:00 AM","","","","","","","NA","-1691.77"
"325.1","2025-09-16"," 9:44:00 AM","2025-09-16"," 9:54:00 AM","CE","25150","Sell","65","36.88","46.12","","-600.70"
"325.2","2025-09-16"," 9:44:00 AM","2025-09-16"," 10:01:00 AM","CE","25300","Sell","65","77.31","94.10","","-1091.07"
"326","2025-09-23"," 9:44:00 AM","2025-09-23"," 12:34:00 PM","","","","","","","NA","-1793.30"
"326.1","2025-09-23"," 9:44:00 AM","2025-09-23"," 10:08:00 AM","CE","25150","Sell","65","39.98","50.02","","-652.92"
"326.2","2025-09-23"," 9:44:00 AM","2025-09-23"," 12:34:00 PM","CE","25300","Sell","65","85.41","102.95","","-1140.37"
"327","2025-09-30"," 9:44:00 AM","2025-09-30"," 3:27:00 PM","","","","","","","NA","4566.58"
"327.1","2025-09-30"," 9:44:00 AM","2025-09-30"," 3:27:00 PM","CE","24700","Sell","65","38.58","0.05","","2504.49"
"327.2","2025-09-30"," 9:44:00 AM","2025-09-30"," 3:27:00 PM","CE","24850","Sell","65","91.45","59.73","","2062.09"
"328","2025-10-07"," 9:44:00 AM","2025-10-07"," 9:52:00 AM","","","","","","","NA","-2092.62"
"328.1","2025-10-07"," 9:44:00 AM","2025-10-07"," 9:48:00 AM","CE","25150","Sell","65","37.88","47.42","","-620.27"
"328.2","2025-10-07"," 9:44:00 AM","2025-10-07"," 9:52:00 AM","CE","25250","Sell","65","90.20","112.86","","-1472.35"
"329","2025-10-14"," 9:44:00 AM","2025-10-14"," 3:27:00 PM","","","","","","","NA","5178.02"
"329.1","2025-10-14"," 9:44:00 AM","2025-10-14"," 3:27:00 PM","CE","25300","Sell","65","37.33","0.05","","2423.28"
"329.2","2025-10-14"," 9:44:00 AM","2025-10-14"," 3:27:00 PM","CE","25400","Sell","65","90.60","48.22","","2754.74"
"330","2025-10-20"," 9:44:00 AM","2025-10-20"," 10:50:00 AM","","","","","","","NA","-2153.46"
"330.1","2025-10-20"," 9:44:00 AM","2025-10-20"," 10:47:00 AM","CE","25850","Sell","65","60.12","75.24","","-982.65"
"330.2","2025-10-20"," 9:44:00 AM","2025-10-20"," 10:50:00 AM","CE","26000","Sell","65","103.55","121.56","","-1170.82"
"331","2025-10-28"," 9:44:00 AM","2025-10-28"," 3:27:00 PM","","","","","","","NA","7248.99"
"331.1","2025-10-28"," 9:44:00 AM","2025-10-28"," 3:27:00 PM","CE","26050","Sell","65","62.32","0.15","","4040.97"
"331.2","2025-10-28"," 9:44:00 AM","2025-10-28"," 3:27:00 PM","CE","26250","Sell","65","120.49","71.14","","3208.02"
"332","2025-11-04"," 9:44:00 AM","2025-11-04"," 3:27:00 PM","","","","","","","NA","5840.86"
"332.1","2025-11-04"," 9:44:00 AM","2025-11-04"," 3:27:00 PM","CE","25750","Sell","65","36.98","0.10","","2397.29"
"332.2","2025-11-04"," 9:44:00 AM","2025-11-04"," 3:27:00 PM","CE","25900","Sell","65","98.60","45.62","","3443.56"
"333","2025-11-11"," 9:44:00 AM","2025-11-11"," 12:34:00 PM","","","","","","","NA","-2071.63"
"333.1","2025-11-11"," 9:44:00 AM","2025-11-11"," 12:29:00 PM","CE","25550","Sell","65","40.78","51.03","","-665.98"
"333.2","2025-11-11"," 9:44:00 AM","2025-11-11"," 12:34:00 PM","CE","25700","Sell","65","114.49","136.12","","-1405.64"
"334","2025-11-18"," 9:44:00 AM","2025-11-18"," 3:27:00 PM","","","","","","","NA","773.04"
"334.1","2025-11-18"," 9:44:00 AM","2025-11-18"," 11:48:00 AM","CE","25950","Sell","65","48.18","60.93","","-829.05"
"334.2","2025-11-18"," 9:44:00 AM","2025-11-18"," 3:27:00 PM","CE","26100","Sell","65","114.84","90.20","","1602.09"
"335","2025-11-25"," 9:44:00 AM","2025-11-25"," 10:11:00 AM","","","","","","","NA","-1914.55"
"335.1","2025-11-25"," 9:44:00 AM","2025-11-25"," 9:55:00 AM","CE","26000","Sell","65","39.18","49.02","","-639.87"
"335.2","2025-11-25"," 9:44:00 AM","2025-11-25"," 10:11:00 AM","CE","26150","Sell","65","100.65","120.26","","-1274.68"
"336","2025-12-02"," 9:44:00 AM","2025-12-02"," 3:27:00 PM","","","","","","","NA","4887.74"
"336.1","2025-12-02"," 9:44:00 AM","2025-12-02"," 3:27:00 PM","CE","26100","Sell","65","51.62","0.10","","3349.07"
"336.2","2025-12-02"," 9:44:00 AM","2025-12-02"," 3:27:00 PM","CE","26300","Sell","65","89.95","66.28","","1538.67"
"337","2025-12-09"," 9:44:00 AM","2025-12-09"," 10:23:00 AM","","","","","","","NA","-2230.58"
"337.1","2025-12-09"," 9:44:00 AM","2025-12-09"," 10:17:00 AM","CE","25800","Sell","65","46.13","57.73","","-754.13"
"337.2","2025-12-09"," 9:44:00 AM","2025-12-09"," 10:23:00 AM","CE","25950","Sell","65","103.35","126.06","","-1476.46"
"338","2025-12-16"," 9:44:00 AM","2025-12-16"," 3:27:00 PM","","","","","","","NA","4222.77"
"338.1","2025-12-16"," 9:44:00 AM","2025-12-16"," 3:27:00 PM","CE","25950","Sell","65","35.48","0.05","","2303.09"
"338.2","2025-12-16"," 9:44:00 AM","2025-12-16"," 3:27:00 PM","CE","26100","Sell","65","81.26","51.73","","1919.68"
"339","2025-12-23"," 9:44:00 AM","2025-12-23"," 9:58:00 AM","","","","","","","NA","-1623.24"
"339.1","2025-12-23"," 9:44:00 AM","2025-12-23"," 9:49:00 AM","CE","26150","Sell","65","26.34","32.97","","-430.93"
"339.2","2025-12-23"," 9:44:00 AM","2025-12-23"," 9:58:00 AM","CE","26250","Sell","65","84.11","102.45","","-1192.31"
"340","2025-12-30"," 9:44:00 AM","2025-12-30"," 3:27:00 PM","","","","","","","NA","-218.92"
"340.1","2025-12-30"," 9:44:00 AM","2025-12-30"," 10:25:00 AM","CE","25950","Sell","65","40.98","51.28","","-669.25"
"340.2","2025-12-30"," 9:44:00 AM","2025-12-30"," 3:27:00 PM","CE","26100","Sell","65","75.36","68.43","","450.33"
"341","2026-01-06"," 9:44:00 AM","2026-01-06"," 9:57:00 AM","","","","","","","NA","-1890.41"
"341.1","2026-01-06"," 9:44:00 AM","2026-01-06"," 9:46:00 AM","CE","26200","Sell","65","39.23","49.07","","-639.87"
"341.2","2026-01-06"," 9:44:00 AM","2026-01-06"," 9:57:00 AM","CE","26350","Sell","65","79.51","98.75","","-1250.54"
"342","2026-01-13"," 9:44:00 AM","2026-01-13"," 9:47:00 AM","","","","","","","NA","-1976.88"
"342.1","2026-01-13"," 9:44:00 AM","2026-01-13"," 9:46:00 AM","CE","25750","Sell","65","51.02","63.83","","-832.48"
"342.2","2026-01-13"," 9:44:00 AM","2026-01-13"," 9:47:00 AM","CE","25900","Sell","65","97.25","114.86","","-1144.39"
"343","2026-01-20"," 9:44:00 AM","2026-01-20"," 3:27:00 PM","","","","","","","NA","6676.27"
"343.1","2026-01-20"," 9:44:00 AM","2026-01-20"," 3:27:00 PM","CE","25500","Sell","65","46.18","0.05","","2998.25"
"343.2","2026-01-20"," 9:44:00 AM","2026-01-20"," 3:27:00 PM","CE","25650","Sell","65","93.30","36.72","","3678.02"
"344","2026-01-27"," 9:44:00 AM","2026-01-27"," 3:27:00 PM","","","","","","","NA","4383.30"
"344.1","2026-01-27"," 9:44:00 AM","2026-01-27"," 3:27:00 PM","CE","25200","Sell","65","69.62","0.15","","4515.23"
"344.2","2026-01-27"," 9:44:00 AM","2026-01-27"," 3:27:00 PM","CE","25450","Sell","65","178.71","180.74","","-131.93"
"345","2026-02-03"," 9:44:00 AM","2026-02-03"," 3:27:00 PM","","","","","","","NA","1618.49"
"345.1","2026-02-03"," 9:44:00 AM","2026-02-03"," 9:51:00 AM","CE","25750","Sell","65","100.80","126.11","","-1645.37"
"345.2","2026-02-03"," 9:44:00 AM","2026-02-03"," 3:27:00 PM","CE","25950","Sell","65","161.77","111.56","","3263.87"
"346","2026-02-10"," 9:44:00 AM","2026-02-10"," 3:27:00 PM","","","","","","","NA","4474.84"
"346.1","2026-02-10"," 9:44:00 AM","2026-02-10"," 3:27:00 PM","CE","25950","Sell","65","48.13","0.05","","3124.93"
"346.2","2026-02-10"," 9:44:00 AM","2026-02-10"," 3:27:00 PM","CE","26100","Sell","65","92.60","71.84","","1349.91"
"347","2026-02-17"," 9:44:00 AM","2026-02-17"," 10:14:00 AM","","","","","","","NA","-2064.76"
"347.1","2026-02-17"," 9:44:00 AM","2026-02-17"," 9:45:00 AM","CE","25650","Sell","65","39.08","48.92","","-639.86"
"347.2","2026-02-17"," 9:44:00 AM","2026-02-17"," 10:14:00 AM","CE","25750","Sell","65","110.59","132.52","","-1424.90"
"348","2026-02-24"," 9:44:00 AM","2026-02-24"," 3:27:00 PM","","","","","","","NA","1089.83"
"348.1","2026-02-24"," 9:44:00 AM","2026-02-24"," 9:48:00 AM","CE","25500","Sell","65","61.32","76.74","","-1002.24"
"348.2","2026-02-24"," 9:44:00 AM","2026-02-24"," 3:27:00 PM","CE","25650","Sell","65","130.48","98.30","","2092.06"
"349","2026-03-02"," 9:44:00 AM","2026-03-02"," 3:27:00 PM","","","","","","","NA","8257.15"
"349.1","2026-03-02"," 9:44:00 AM","2026-03-02"," 3:27:00 PM","CE","25000","Sell","65","75.41","0.05","","4898.55"
"349.2","2026-03-02"," 9:44:00 AM","2026-03-02"," 3:27:00 PM","CE","25250","Sell","65","154.92","103.25","","3358.61"
"350","2026-03-10"," 9:44:00 AM","2026-03-10"," 2:11:00 PM","","","","","","","NA","-3865.34"
"350.1","2026-03-10"," 9:44:00 AM","2026-03-10"," 10:16:00 AM","CE","24150","Sell","65","80.01","100.10","","-1305.85"
"350.2","2026-03-10"," 9:44:00 AM","2026-03-10"," 2:11:00 PM","CE","24400","Sell","65","207.05","246.42","","-2559.49"
"351","2026-03-17"," 9:44:00 AM","2026-03-17"," 10:06:00 AM","","","","","","","NA","-3515.47"
"351.1","2026-03-17"," 9:44:00 AM","2026-03-17"," 9:48:00 AM","CE","23450","Sell","65","68.82","86.09","","-1123.03"
"351.2","2026-03-17"," 9:44:00 AM","2026-03-17"," 10:06:00 AM","CE","23650","Sell","65","188.31","225.11","","-2392.44"
"352","2026-03-24"," 9:44:00 AM","2026-03-24"," 12:25:00 PM","","","","","","","NA","-4690.42"
"352.1","2026-03-24"," 9:44:00 AM","2026-03-24"," 11:57:00 AM","CE","22750","Sell","65","96.25","120.46","","-1573.54"
"352.2","2026-03-24"," 9:44:00 AM","2026-03-24"," 12:25:00 PM","CE","23000","Sell","65","227.94","275.89","","-3116.87"
"353","2026-03-30"," 9:44:00 AM","2026-03-30"," 3:27:00 PM","","","","","","","NA","16090.18"
"353.1","2026-03-30"," 9:44:00 AM","2026-03-30"," 3:27:00 PM","CE","22700","Sell","65","108.85","0.10","","7068.46"
"353.2","2026-03-30"," 9:44:00 AM","2026-03-30"," 3:27:00 PM","CE","23050","Sell","65","273.61","134.82","","9021.72"
"354","2026-04-07"," 9:44:00 AM","2026-04-07"," 10:01:00 AM","","","","","","","NA","-4629.11"
"354.1","2026-04-07"," 9:44:00 AM","2026-04-07"," 9:47:00 AM","CE","22800","Sell","65","91.55","114.56","","-1495.20"
"354.2","2026-04-07"," 9:44:00 AM","2026-04-07"," 10:01:00 AM","CE","23050","Sell","65","239.93","288.14","","-3133.91"
"355","2026-04-13"," 9:44:00 AM","2026-04-13"," 10:40:00 AM","","","","","","","NA","-3567.98"
"355.1","2026-04-13"," 9:44:00 AM","2026-04-13"," 10:22:00 AM","CE","23650","Sell","65","72.11","90.25","","-1178.53"
"355.2","2026-04-13"," 9:44:00 AM","2026-04-13"," 10:40:00 AM","CE","23900","Sell","65","192.50","229.26","","-2389.46"
"356","2026-04-21"," 9:44:00 AM","2026-04-21"," 10:59:00 AM","","","","","","","NA","-2917.14"
"356.1","2026-04-21"," 9:44:00 AM","2026-04-21"," 9:46:00 AM","CE","24500","Sell","65","41.78","52.28","","-682.31"
"356.2","2026-04-21"," 9:44:00 AM","2026-04-21"," 10:59:00 AM","CE","24650","Sell","65","164.92","199.30","","-2234.84"
"357","2026-04-28"," 9:44:00 AM","2026-04-28"," 3:27:00 PM","","","","","","","NA","3229.02"
"357.1","2026-04-28"," 9:44:00 AM","2026-04-28"," 9:47:00 AM","CE","24150","Sell","65","41.93","52.48","","-685.57"
"357.2","2026-04-28"," 9:44:00 AM","2026-04-28"," 3:27:00 PM","CE","24300","Sell","65","155.72","95.50","","3914.58"
"358","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","","","","","","","NA","-191.59"
"358.1","2026-05-05"," 9:44:00 AM","2026-05-05"," 9:54:00 AM","CE","24050","Sell","65","50.77","63.53","","-829.21"
"358.2","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","CE","24250","Sell","65","145.23","135.42","","637.63"
"359","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","","","","","","","NA","7530.25"
"359.1","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","CE","23700","Sell","65","45.83","0.05","","2975.51"
"359.2","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","CE","23850","Sell","65","162.02","91.95","","4554.74"
"360","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","","","","","","","NA","8683.25"
"360.1","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","CE","23750","Sell","65","63.77","0.05","","4141.67"
"360.2","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","CE","23900","Sell","65","164.52","94.65","","4541.58"
"361","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","","","","","","","NA","7088.84"
"361.1","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","CE","24050","Sell","65","59.57","0.10","","3865.56"
"361.2","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","CE","24200","Sell","65","135.78","86.19","","3223.28"
"362","2026-06-02"," 9:44:00 AM","2026-06-02"," 10:27:00 AM","","","","","","","NA","-2427.57"
"362.1","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:54:00 AM","CE","23300","Sell","65","46.58","58.28","","-760.66"
"362.2","2026-06-02"," 9:44:00 AM","2026-06-02"," 10:27:00 AM","CE","23500","Sell","65","131.93","157.58","","-1666.91"
"363","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","","","","","","","NA","1351.70"
"363.1","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","CE","23250","Sell","65","36.18","0.10","","2345.32"
"363.2","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","CE","23400","Sell","65","128.79","144.07","","-993.62"
"364","2026-06-16"," 9:44:00 AM","2026-06-16"," 3:27:00 PM","","","","","","","NA","-1307.49"
"364.1","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:01:00 AM","CE","23950","Sell","65","34.73","43.47","","-568.04"
"364.2","2026-06-16"," 9:44:00 AM","2026-06-16"," 3:27:00 PM","CE","24050","Sell","65","120.49","131.87","","-739.45"
"365","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","","","","","","","NA","5250.24"
"365.1","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","CE","24150","Sell","65","27.99","0.10","","1812.59"
"365.2","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","CE","24250","Sell","65","89.46","36.57","","3437.65"
"366","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:24:00 AM","","","","","","","NA","-3019.78"
"366.1","2026-06-30"," 9:44:00 AM","2026-06-30"," 10:05:00 AM","CE","23900","Sell","65","58.62","73.34","","-956.54"
"366.2","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:24:00 AM","CE","24050","Sell","65","126.34","158.08","","-2063.24"
